,file,name,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58
10,hiphop.00011.wav,hiphop,0.44401174783706665,0.08520299941301346,0.20377349853515625,0.20377349853515625,2095.4208239067048,430313.48716756655,2241.060906256248,110796.01228164525,4581.850948466502,1717499.435882924,0.09415142534319412,0.003422177139843083,0.14615532734245193,0.03206944843684884,-0.0011462245602160692,0.01243555173277855,135.99917763157896,10.848176956176758,4663.34423828125,-74.18608856201172,2630.19384765625,104.59842681884766,672.80517578125,-8.379661560058594,544.7293090820312,49.65111541748047,280.70770263671875,-9.369983673095703,164.64053344726562,21.44277572631836,137.95318603515625,-16.32986831665039,144.6834259033203,18.780681610107422,104.22477722167969,-13.064760208129883,81.15306854248047,18.465389251708984,67.09021759033203,-14.948745727539062,63.980735778808594,6.881842613220215,61.116844177246094,-15.3265962600708,50.56884002685547,4.77806282043457,62.86275863647461,-11.097589492797852,52.93515396118164,4.736110687255859,76.89418029785156,-2.812527894973755,101.61499786376953,6.798242092132568,107.96431732177734,-5.803801536560059,103.87669372558594,-3.767237424850464,92.24774932861328
11,hiphop.00023.wav,hiphop,0.3818584084510803,0.08252643793821335,0.19057682156562805,0.19057682156562805,2240.302229140791,250729.52221342406,2193.9904537089255,64412.54881218879,4728.4366050065255,915722.830884502,0.10665716538573086,0.0012994837034952156,0.18777188289235927,0.04723181635006957,-0.0003563418867997825,0.010507707484066486,95.703125,8.5089693069458,2427.3564453125,-44.688636779785156,1257.7479248046875,101.1918716430664,333.5670471191406,-26.26351547241211,198.0478515625,52.92453384399414,98.00855255126953,-11.71471118927002,141.67550659179688,26.940998077392578,71.09131622314453,-13.284929275512695,87.37173461914062,20.710660934448242,61.070899963378906,-17.482999801635742,50.57712936401367,11.864128112792969,44.85039520263672,-10.662629127502441,47.31576919555664,8.381728172302246,40.879638671875,-15.42652702331543,37.037132263183594,4.876963138580322,41.508304595947266,-10.051803588867188,40.7662467956543,4.561400890350342,48.99676513671875,-1.994073748588562,38.841041564941406,7.976699352264404,39.12199401855469,1.213470458984375,40.765140533447266,1.367858648300171,45.616390228271484
12,hiphop.00024.wav,hiphop,0.43092483282089233,0.08529465645551682,0.17862164974212646,0.17862164974212646,2517.9260002973833,390614.879632357,2163.7792876261933,176046.11504440065,4926.29060324826,1551560.6195120737,0.13885955928557617,0.0031231450858311273,0.14362838754879564,0.031934948117460865,-0.0031170628499239683,0.019035646691918373,103.359375,7.936089038848877,5246.8896484375,-63.1531982421875,3960.098876953125,86.27130126953125,618.572509765625,-37.94921112060547,808.0342407226562,39.547786712646484,382.3960876464844,-16.495647430419922,329.572998046875,21.091785430908203,180.9534454345703,-12.242181777954102,214.82095336914062,13.067927360534668,96.44367980957031,-12.372986793518066,108.75469970703125,16.61737060546875,92.3538589477539,-3.980067014694214,91.50016784667969,8.835410118103027,70.66614532470703,-6.315231800079346,72.90006256103516,5.686141014099121,56.16218185424805,-6.310897350311279,79.89739990234375,2.3011319637298584,93.72869110107422,-0.8503961563110352,100.53607177734375,6.521790981292725,77.01496887207031,4.702801704406738,97.07597351074219,4.419438362121582,87.11053466796875
13,hiphop.00027.wav,hiphop,0.4277687966823578,0.09633558988571167,0.1350645124912262,0.1350645124912262,2639.5729778074538,1085211.1644011652,2632.431440971456,216031.9030191788,5632.832117771331,3268604.347696154,0.10254357665639445,0.007402318998746052,0.1519150907847796,0.032337150584453536,0.001194397802464664,0.006360706407576799,92.28515625,4.465056896209717,800.244873046875,-109.31510925292969,4277.39892578125,76.73072814941406,1354.86669921875,2.77773118019104,673.0664672851562,19.194766998291016,313.11480712890625,0.5628694295883179,306.8553771972656,8.23796558380127,146.5518035888672,-8.042082786560059,207.13949584960938,6.011263370513916,119.31612396240234,-4.280028343200684,93.64818572998047,3.661365270614624,101.28604125976562,-1.5266077518463135,116.89773559570312,2.6774868965148926,97.23130798339844,2.2928266525268555,100.29721069335938,2.8631160259246826,68.95623016357422,-5.224315166473389,79.2754135131836,5.366160869598389,81.37508392333984,-6.165792465209961,64.78474426269531,2.2486414909362793,64.4126205444336,-2.4543237686157227,54.198551177978516,-5.944055080413818,70.24787902832031
14,hiphop.00018.wav,hiphop,0.46169430017471313,0.0967840701341629,0.16553622484207153,0.16553622484207153,2677.0161578799484,1003090.9453360885,2337.2612694899885,102800.48147806217,5366.13084124855,1776694.2686119517,0.14572457463263727,0.01062507865136506,0.15317676624549648,0.03371122390736243,-0.00015991587133612484,0.014288336969912052,143.5546875,7.5807671546936035,3876.9833984375,-113.49464416503906,4870.2041015625,68.49712371826172,1635.69140625,-15.73779010772705,729.6809692382812,56.38304901123047,582.579833984375,-8.181903839111328,377.0048828125,27.019044876098633,291.348388671875,-12.372291564941406,222.78282165527344,20.660911560058594,132.556640625,-12.674074172973633,137.22633361816406,15.427806854248047,112.17767333984375,-11.003864288330078,112.17362976074219,14.040185928344727,98.91879272460938,-12.508090019226074,102.69346618652344,7.401549339294434,79.52352905273438,-13.32607650756836,80.12371063232422,-0.24050377309322357,70.26747131347656,-12.052433013916016,81.62297821044922,3.8175647258758545,86.16995239257812,-2.6736769676208496,95.35784912109375,5.639959812164307,137.97789001464844
15,hiphop.00012.wav,hiphop,0.35880523920059204,0.09057401865720749,0.19892443716526031,0.19892443716526031,1976.886423508229,215749.19855202996,2110.1423046856153,86521.35379694645,4277.413423542634,1062264.5196419458,0.08725355580529776,0.0011226358179928003,0.1932420859922307,0.048829411010198255,-0.0015247862320393324,0.01033478882163763,99.38401442307692,9.843843460083008,3305.701171875,-67.0334701538086,1956.875244140625,112.40482330322266,319.18792724609375,-23.642343521118164,297.0029602050781,44.277198791503906,166.3961944580078,-18.866836547851562,131.69207763671875,23.87459945678711,98.03646087646484,-13.403688430786133,156.49502563476562,20.14641571044922,83.47787475585938,-10.646191596984863,70.80528259277344,20.621334075927734,66.34916687011719,-7.505446910858154,89.31086730957031,14.425307273864746,74.37572479248047,-9.389409065246582,84.63844299316406,11.290452003479004,60.55312728881836,-8.86754035949707,88.31875610351562,7.082051753997803,118.1555404663086,0.44790905714035034,116.86284637451172,9.381288528442383,113.02198028564453,-0.8926559090614319,111.27506256103516,-0.5757548809051514,105.81977844238281
16,hiphop.00015.wav,hiphop,0.42388811707496643,0.08253658562898636,0.1401759386062622,0.1401759386062622,2397.185695487867,286613.1591710037,2346.2472085425975,63576.78118991566,5283.603549612094,953326.0810230824,0.11600965837683681,0.002519392780422265,0.15698887620146973,0.036293610373010765,-0.0008238927111960948,0.009305852465331554,99.38401442307692,5.229714870452881,1676.3450927734375,-81.87313842773438,2106.51123046875,94.71357727050781,428.23089599609375,-16.2133846282959,264.26751708984375,40.538692474365234,172.07032775878906,-12.242704391479492,121.41326141357422,28.192367553710938,131.4198760986328,-20.113128662109375,74.76701354980469,18.108165740966797,60.18206787109375,-14.635430335998535,46.01020431518555,14.179695129394531,80.23540496826172,-7.272545337677002,85.95337677001953,13.660455703735352,47.615272521972656,-8.49154281616211,51.880496978759766,7.900135517120361,58.456085205078125,-4.828848361968994,53.38903045654297,5.106445789337158,44.22317886352539,-5.875146389007568,50.959407806396484,2.0764200687408447,50.777679443359375,-5.664106845855713,54.772369384765625,-1.3672071695327759,50.02177047729492
17,hiphop.00016.wav,hiphop,0.4674638509750366,0.09100529551506042,0.20785830914974213,0.20785830914974213,2432.409998203846,603683.5607779007,2247.19750559333,109994.65425179509,4918.629912267981,1495927.3063779122,0.11039989970030936,0.0055640662682107985,0.12952841644762578,0.027431623274839965,-0.0004253783554304391,0.014526700600981712,99.38401442307692,12.015238761901855,13976.4482421875,-88.11616516113281,4402.46337890625,77.38243103027344,674.7824096679688,-19.074241638183594,577.115234375,51.6070556640625,331.35308837890625,-11.755338668823242,217.39805603027344,22.242895126342773,209.5601348876953,-4.726784706115723,213.47023010253906,20.127941131591797,132.5136260986328,-8.322615623474121,121.01345825195312,14.621041297912598,96.62921142578125,-3.800422430038452,99.81637573242188,8.593771934509277,90.9640884399414,-11.461993217468262,89.78488159179688,2.153754711151123,70.27713775634766,-12.684103965759277,94.97272491455078,0.400232195854187,96.94677734375,0.9809573888778687,124.6322250366211,10.534801483154297,138.60118103027344,7.630600929260254,128.44468688964844,4.3943705558776855,131.970458984375
18,hiphop.00014.wav,hiphop,0.4896990656852722,0.07330580055713654,0.18522368371486664,0.18522368371486664,2436.4138649263323,266143.6846951257,2117.1555792781974,96277.24222871341,4774.6755365429235,889560.1529543295,0.1338294693783836,0.0020391585462512475,0.1556721072254588,0.03385135794824207,0.0007316410192288458,0.009383240714669228,135.99917763157896,7.6437835693359375,2028.7301025390625,-51.272865295410156,3249.36669921875,91.11834716796875,694.1098022460938,-33.76714324951172,546.3472290039062,69.9347915649414,251.8793487548828,-12.928218841552734,199.0432586669922,23.178009033203125,127.33261108398438,-13.754597663879395,158.6520233154297,23.776512145996094,71.95037841796875,-14.728825569152832,70.7635726928711,10.697195053100586,74.71256256103516,-13.464253425598145,52.62226867675781,6.07783317565918,51.86885070800781,-14.71827220916748,44.208885192871094,1.6751022338867188,49.95718002319336,-7.239169597625732,45.488914489746094,3.9655513763427734,48.60411071777344,-2.643746852874756,65.91094970703125,7.553514003753662,87.3976058959961,-0.13442367315292358,63.77497863769531,-0.7320841550827026,43.680301666259766
19,hiphop.00022.wav,hiphop,0.4395391047000885,0.08662310987710953,0.17357635498046875,0.17357635498046875,2025.5650057914131,507423.5778470788,2272.735162534201,145435.85322504476,4603.375824753481,2149988.9786997056,0.07539659162316319,0.002545449552464028,0.14789138865498488,0.030007256266901094,-0.0011167224729433656,0.013475296087563038,99.38401442307692,8.304017066955566,3356.1171875,-100.60973358154297,5410.099609375,110.21587371826172,854.5516967773438,1.0366617441177368,430.85662841796875,38.75178146362305,271.4871520996094,-14.496214866638184,161.1692657470703,20.633464813232422,153.3794403076172,-18.03163719177246,191.3245849609375,12.568232536315918,113.48271942138672,-14.121631622314453,107.00399017333984,15.092575073242188,121.89701843261719,-9.242668151855469,82.14512634277344,11.392888069152832,57.28584289550781,-9.50577163696289,60.7145881652832,8.634793281555176,61.987735748291016,-7.096975803375244,55.18484115600586,2.9906749725341797,53.27212142944336,-4.508060455322266,60.328407287597656,4.687868118286133,52.35139846801758,-4.113946914672852,63.05033874511719,-2.781824827194214,61.381248474121094
20,hiphop.00033.wav,hiphop,0.5000750422477722,0.0792359933257103,0.21418464183807373,0.21418464183807373,2987.7222487370273,835940.4878435949,2731.8239521672613,189005.16716451364,6169.834153395433,2632303.8058939977,0.15281550480769232,0.007748288468355258,0.1819861003212239,0.047520678662565506,-0.0012535364367067814,0.009986628778278828,99.38401442307692,10.169312477111816,3964.46875,-31.72867202758789,2387.412109375,59.69974136352539,1162.5421142578125,-2.7435643672943115,599.0777587890625,33.42127227783203,523.8909912109375,13.094006538391113,269.80157470703125,9.408289909362793,157.12208557128906,-1.7269431352615356,189.79896545410156,14.171130180358887,83.06775665283203,3.0809404850006104,95.20059204101562,6.733622074127197,75.15491485595703,1.084987998008728,78.09722137451172,3.819554567337036,61.34064865112305,1.654760718345642,48.33446502685547,1.2267872095108032,40.72768020629883,-1.4995968341827393,56.849361419677734,-0.14122657477855682,45.594398498535156,-1.5453643798828125,41.90719985961914,1.8005386590957642,37.98538589477539,1.5487898588180542,37.870872497558594,-2.3055543899536133,31.549867630004883
21,hiphop.00017.wav,hiphop,0.4811076521873474,0.0848124697804451,0.1914510279893875,0.1914510279893875,2145.006016518059,233845.97426183903,2358.9095977283396,81587.72101371994,4956.084029691126,981306.6384568824,0.08037456798627224,0.0017959915595080127,0.14031516045570516,0.029815487686620557,-0.0004985708510503173,0.015400213189423084,99.38401442307692,9.433890342712402,5567.65380859375,-76.77619934082031,2419.963623046875,98.37953186035156,349.962158203125,-5.033513069152832,456.7378234863281,49.34434127807617,165.87355041503906,-10.278318405151367,149.11410522460938,33.28562545776367,120.92411041259766,-9.964056015014648,96.75308990478516,17.598987579345703,52.3321418762207,-12.227568626403809,51.83063888549805,18.65203285217285,62.65885925292969,-10.971155166625977,56.178070068359375,11.506217002868652,50.21394348144531,-10.480887413024902,50.06621551513672,6.2505879402160645,55.827423095703125,-6.971255302429199,43.443321228027344,2.495159864425659,45.281272888183594,-4.8871026039123535,43.25635528564453,5.465806484222412,50.367271423339844,-1.822488784790039,64.09211730957031,0.643465518951416,53.56208801269531
22,hiphop.00008.wav,hiphop,0.4536229074001312,0.08803417533636093,0.14183025062084198,0.14183025062084198,3070.761702482193,894020.1993068749,2349.6696469020103,104123.46804925281,5754.427951892401,1577879.5469171535,0.17704972387374324,0.010164961345407189,0.14293490190315092,0.030703692706259843,0.0005473013152368367,0.007162179332226515,172.265625,5.878706932067871,4504.1591796875,-111.12618255615234,6984.49169921875,55.1732292175293,1338.662841796875,-18.431062698364258,1237.6263427734375,47.19475555419922,654.3124389648438,-24.792579650878906,556.6809692382812,22.540990829467773,333.1684265136719,-21.142559051513672,336.7212829589844,12.541088104248047,176.09954833984375,-15.871923446655273,158.89453125,16.290660858154297,113.04712677001953,-12.565838813781738,112.15208435058594,9.623469352722168,89.21334838867188,-12.131312370300293,83.74053955078125,4.858415126800537,97.85075378417969,-2.2070345878601074,85.08434295654297,6.886441707611084,105.37667083740234,0.47697317600250244,154.50128173828125,12.991805076599121,135.70692443847656,5.945652961730957,141.38807678222656,5.441083908081055,146.71432495117188
23,hiphop.00026.wav,hiphop,0.47558602690696716,0.09003564715385437,0.16458432376384735,0.16458432376384735,3460.3049822215926,1043691.0656112313,2917.582835830427,110843.98717525131,7022.0219883350055,1732856.3036978988,0.17268506904625383,0.011691554592207557,0.14114574169351937,0.029418088395171186,-0.0010763027239590883,0.012322282418608665,103.359375,7.214934825897217,5940.45263671875,-102.87786865234375,4723.78662109375,30.646167755126953,1140.87255859375,20.856386184692383,865.5216064453125,45.67443084716797,349.5273742675781,9.68394947052002,279.3949279785156,8.775242805480957,248.10565185546875,1.5613815784454346,313.2986755371094,12.382659912109375,183.01849365234375,0.5563778281211853,158.5657501220703,5.136695384979248,103.43578338623047,-2.7195403575897217,87.95489501953125,8.17322063446045,96.13140869140625,-1.3245124816894531,85.20588684082031,3.3254177570343018,74.18781280517578,1.2378778457641602,63.08771896362305,3.2295496463775635,80.0217514038086,-2.713744640350342,111.90377807617188,5.749773025512695,92.648193359375,-0.7239445447921753,122.09420013427734,2.699598789215088,88.2109603881836
24,hiphop.00021.wav,hiphop,0.4300035238265991,0.08434543758630753,0.24194037914276123,0.24194037914276123,2406.1751237017716,521674.8217735232,2268.950988234121,90745.7268830364,4988.208970780162,1326516.7971641028,0.11971916086620263,0.004081600101971847,0.19585403780435814,0.05019214221729695,-0.0003536242002155632,0.018406245857477188,103.359375,13.704869270324707,6103.9453125,-27.637453079223633,1444.4483642578125,94.33495330810547,651.9041137695312,-20.57230567932129,481.33758544921875,49.87952423095703,294.17962646484375,-14.682720184326172,251.24093627929688,23.850839614868164,150.26434326171875,-17.61610984802246,122.8388671875,24.02611541748047,68.13297271728516,-15.86315631866455,68.49263000488281,16.42804718017578,63.9370002746582,-10.626769065856934,63.367454528808594,13.88343334197998,48.10146713256836,-10.460113525390625,54.425350189208984,8.199204444885254,57.57665252685547,-10.29294490814209,55.26007080078125,5.0122246742248535,64.56111145019531,-5.749485492706299,77.597412109375,10.312732696533203,76.45989227294922,3.63307785987854,95.10408020019531,9.203168869018555,103.4425048828125
25,hiphop.00006.wav,hiphop,0.46398332715034485,0.08913204073905945,0.27087855339050293,0.27087855339050293,2858.0725271560427,965925.7781366325,2639.6660639887136,163489.3663768076,6047.799109084976,2253275.774499513,0.12817024059841453,0.00934216763750142,0.11304733006551355,0.02339601661400045,-0.0005786881083622575,0.026632238179445267,99.38401442307692,19.651996612548828,23281.55859375,-59.57893371582031,6877.1572265625,63.909210205078125,1021.0879516601562,3.4584133625030518,754.511474609375,45.27070236206055,433.4161682128906,-1.145860195159912,392.1826171875,28.271238327026367,225.3155975341797,-13.18700122833252,211.26626586914062,23.60394287109375,154.92227172851562,-6.632259845733643,148.00344848632812,16.484813690185547,118.7727279663086,-7.269998073577881,102.98233032226562,14.4943265914917,108.53954315185547,-5.798932075500488,97.87483978271484,8.18165111541748,67.85186004638672,-6.8575334548950195,70.28832244873047,6.739663600921631,49.238712310791016,-4.480833530426025,65.00505065917969,0.9543634653091431,53.56231689453125,-7.128933429718018,68.87202453613281,-1.2653025388717651,45.55271911621094
